BUILDING_NUMBER,BUILDING_NAME_LONG,START_DATE_USE_YEAR,BUILDING_GROUP_LEVEL1,GJ,LOG_GJ
W32,David Flett du Pont Athletic Center,2020,Non-CUP,9401.25830912056,3.973185985528894
W32,David Flett du Pont Athletic Center,2021,Non-CUP,6069.286429235559,3.7831376337338543
W32,David Flett du Pont Athletic Center,2022,Non-CUP,5955.551408605558,3.7749219778470433
W32,David Flett du Pont Athletic Center,2023,Non-CUP,5356.225340933782,3.7288588398607785
W32,David Flett du Pont Athletic Center,2024,Non-CUP,5197.725236416,3.715813317977174
W33,Rockwell Athletic Cage,2009,Non-CUP,7383.317402315536,3.868251538761243
W33,Rockwell Athletic Cage,2010,Non-CUP,7383.317402315538,3.868251538761243
W33,Rockwell Athletic Cage,2011,Non-CUP,7782.550535955536,3.8911219494528977
W33,Rockwell Athletic Cage,2012,Non-CUP,7782.550535955535,3.8911219494528977
W33,Rockwell Athletic Cage,2013,Non-CUP,7782.550535955535,3.8911219494528977
W33,Rockwell Athletic Cage,2014,Non-CUP,7782.550535955535,3.8911219494528977
W33,Rockwell Athletic Cage,2015,Non-CUP,7782.550535955535,3.8911219494528977
W33,Rockwell Athletic Cage,2016,Non-CUP,7782.550535955535,3.8911219494528977
W33,Rockwell Athletic Cage,2017,Non-CUP,7782.550535955535,3.8911219494528977
W33,Rockwell Athletic Cage,2018,Non-CUP,7782.550535955535,3.8911219494528977
W33,Rockwell Athletic Cage,2019,Non-CUP,7782.550535955537,3.8911219494528977
W33,Rockwell Athletic Cage,2020,Non-CUP,6434.186112654242,3.8084936189734337
W33,Rockwell Athletic Cage,2021,Non-CUP,3497.681644188529,3.5437802778515857
W33,Rockwell Athletic Cage,2022,Non-CUP,2233.1158526069357,3.3489112545728936
W33,Rockwell Athletic Cage,2023,Non-CUP,1011.7319639696922,3.005065471014426
W33,Rockwell Athletic Cage,2024,Non-CUP,1350.56970541842,3.1305170038491643
W34,Johnson Athletics Center,2009,Non-CUP,18485.02816735383,4.266820116684458
W34,Johnson Athletics Center,2010,Non-CUP,15942.248327907197,4.202549569729302
W34,Johnson Athletics Center,2011,Non-CUP,11365.519824845542,4.055589303844463
W34,Johnson Athletics Center,2012,Non-CUP,14720.97927260372,4.1679367012067825
W34,Johnson Athletics Center,2013,Non-CUP,14223.041690855884,4.1529924830529
W34,Johnson Athletics Center,2014,Non-CUP,12421.362251688452,4.094169227559455
W34,Johnson Athletics Center,2015,Non-CUP,11025.8662552897,4.042412720145613
W34,Johnson Athletics Center,2016,Non-CUP,11999.098290183074,4.079148610854984
W34,Johnson Athletics Center,2017,Non-CUP,13016.678810659534,4.114500188671631
W34,Johnson Athletics Center,2018,Non-CUP,11290.84331362064,4.052726380611782
W34,Johnson Athletics Center,2019,Non-CUP,13166.18879060298,4.119460078169798
W34,Johnson Athletics Center,2020,Non-CUP,14456.634016954626,4.160067186594021
W34,Johnson Athletics Center,2021,Non-CUP,19709.53457290834,4.294676368835292
W34,Johnson Athletics Center,2022,Non-CUP,21590.210860950298,4.334256883895137
W34,Johnson Athletics Center,2023,Non-CUP,18923.37813705148,4.276998667759292
W34,Johnson Athletics Center,2024,Non-CUP,19790.62444661616,4.296459497563706
W35,Zesiger Sports & Fitness Center,2009,Non-CUP,56645.034143218414,4.7531618429067795
W35,Zesiger Sports & Fitness Center,2010,Non-CUP,51479.02642622108,4.711630324912263
W35,Zesiger Sports & Fitness Center,2011,Non-CUP,44882.04719735279,4.65207265810186
W35,Zesiger Sports & Fitness Center,2012,Non-CUP,53914.09736322382,4.731702338592112
W35,Zesiger Sports & Fitness Center,2013,Non-CUP,51873.90739117647,4.714948962366314
W35,Zesiger Sports & Fitness Center,2014,Non-CUP,42496.97589727014,4.628358026571335
W35,Zesiger Sports & Fitness Center,2015,Non-CUP,35605.755268525834,4.551520202448867
W35,Zesiger Sports & Fitness Center,2016,Non-CUP,38269.3259707476,4.582850813158316
W35,Zesiger Sports & Fitness Center,2017,Non-CUP,43342.144827903,4.636910398997522
W35,Zesiger Sports & Fitness Center,2018,Non-CUP,47557.895738539155,4.677222630442905
W35,Zesiger Sports & Fitness Center,2019,Non-CUP,60453.58200405739,4.78142203883629
W35,Zesiger Sports & Fitness Center,2020,Non-CUP,65039.586181497296,4.813177769368546
W35,Zesiger Sports & Fitness Center,2021,Non-CUP,63730.29582861981,4.80434593442901
W35,Zesiger Sports & Fitness Center,2022,Non-CUP,66245.05864519892,4.821153488900791
W35,Zesiger Sports & Fitness Center,2023,Non-CUP,64111.59722142761,4.806936596659299
W35,Zesiger Sports & Fitness Center,2024,Non-CUP,60354.82316141391,4.780711981785297
W5,Ida Flansburgh Green Hall,2009,Non-CUP,1540.353533487406,3.1876204091623346
W5,Ida Flansburgh Green Hall,2010,Non-CUP,1735.2287436759134,3.239356733056648
W5,Ida Flansburgh Green Hall,2011,Non-CUP,1669.456822585708,3.222575191311769
W5,Ida Flansburgh Green Hall,2012,Non-CUP,1462.8936245617124,3.165212747215202
W5,Ida Flansburgh Green Hall,2013,Non-CUP,1553.5293357612247,3.1913194585816154
W5,Ida Flansburgh Green Hall,2014,Non-CUP,1576.7777562349931,3.197770484677945
W5,Ida Flansburgh Green Hall,2015,Non-CUP,1667.3416054704492,3.222024587333713
W5,Ida Flansburgh Green Hall,2016,Non-CUP,1411.3041841194354,3.1496206290958892
W5,Ida Flansburgh Green Hall,2017,Non-CUP,1427.9484054810512,3.154712515829736
W5,Ida Flansburgh Green Hall,2018,Non-CUP,1544.1266790810805,3.188682926679177
W5,Ida Flansburgh Green Hall,2019,Non-CUP,1494.135807564987,3.174390073915468
W5,Ida Flansburgh Green Hall,2020,Non-CUP,1266.0852147546495,3.1024629371602135
W5,Ida Flansburgh Green Hall,2021,Non-CUP,1416.6975177887152,3.1512771329726568
W5,Ida Flansburgh Green Hall,2022,Non-CUP,1066.9121551154626,3.0281286629866537
W5,Ida Flansburgh Green Hall,2023,Non-CUP,857.2005986912692,2.933082465692497
W5,Ida Flansburgh Green Hall,2024,Non-CUP,1119.37221414868,3.048974522338736
W51,Burton-Conner House,2009,Non-CUP,12973.598048534132,4.113060438375478
W51,Burton-Conner House,2010,Non-CUP,12453.793764334589,4.095301669498993
W51,Burton-Conner House,2011,Non-CUP,12934.813327177168,4.111760165440511
W51,Burton-Conner House,2012,Non-CUP,13552.561258711112,4.132021379004473
W51,Burton-Conner House,2013,Non-CUP,13356.62472669591,4.125696724025007
W51,Burton-Conner House,2014,Non-CUP,12929.216581905175,4.111572210536753
W51,Burton-Conner House,2015,Non-CUP,12127.960095988314,4.083787759353233
W51,Burton-Conner House,2016,Non-CUP,12125.59590573852,4.083703090962104
W51,Burton-Conner House,2017,Non-CUP,12662.657361821575,4.102524855481555
W51,Burton-Conner House,2018,Non-CUP,13760.969405468548,4.138649029293113
W51,Burton-Conner House,2019,Non-CUP,12916.77213590613,4.111153998279185
W51,Burton-Conner House,2020,Non-CUP,9928.236661964138,3.9968721210047833
W51,Burton-Conner House,2021,Non-CUP,432.8608798979642,2.636348337921847
W51,Burton-Conner House,2022,Non-CUP,6249.367744415561,3.795836081503907
W51,Burton-Conner House,2023,Non-CUP,12628.889885760433,4.101365176550771
W51,Burton-Conner House,2024,Non-CUP,12957.422872772422,4.1125186324427645
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2009,Non-CUP,2318.6853987360296,3.365241827179801
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2010,Non-CUP,1616.1559011401807,3.208483252316753
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2011,Non-CUP,2207.090002883321,3.3438200436095897
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2012,Non-CUP,1897.5614482878073,3.2781958484516913
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2013,Non-CUP,2572.7495153690015,3.4103975050644006
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2014,Non-CUP,2702.7989658929127,3.431813744089297
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2015,Non-CUP,2622.8590701176618,3.418774955967966
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2016,Non-CUP,2621.107004281029,3.418484750981016
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2017,Non-CUP,2774.746600483133,3.443223327985969
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2018,Non-CUP,3120.8363356811783,3.494270993793726
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2019,Non-CUP,3287.287694521449,3.51683771402248
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2020,Non-CUP,3080.9146333874605,3.488679664963357
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2021,Non-CUP,4214.551758423328,3.624751391725883
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2022,Non-CUP,3444.8211347064685,3.537166676976114
W53_W53A_W53B_W53C_W53D,J B Carr Indoor Tennis Facility Buildings,2023,Non-CUP,2908.9734475799814,3.4637397571280752
W59,Heinz Building,2009,Non-CUP,3016.404905152175,3.4794896383483764
W59,Heinz Building,2010,Non-CUP,2951.495506990127,3.4700421264388397
W59,Heinz Building,2011,Non-CUP,3177.3062956766203,3.502059083291178
W59,Heinz Building,2012,Non-CUP,3352.458158235156,3.525363366162418
W59,Heinz Building,2013,Non-CUP,5217.696869079905,3.717478844424996
W59,Heinz Building,2014,Non-CUP,7630.693117728066,3.882563987959214
W59,Heinz Building,2015,Non-CUP,10071.536529240027,4.003095732248256
W59,Heinz Building,2016,Non-CUP,11246.174200890466,4.051004806356341
W59,Heinz Building,2017,Non-CUP,2476.123760453013,3.3937723475930657
W59,Heinz Building,2018,Non-CUP,2848.5116613033765,3.4546180017212023
W59,Heinz Building,2019,Non-CUP,2767.861260638632,3.442144317269853
W59,Heinz Building,2020,Non-CUP,2853.6920421833756,3.455407104168709
W59,Heinz Building,2021,Non-CUP,2770.5387955125093,3.442564235910483
W59,Heinz Building,2022,Non-CUP,3556.1359965894453,3.55097836125177
W59,Heinz Building,2023,Non-CUP,2917.367702346781,3.464991170649366
W59,Heinz Building,2024,Non-CUP,3047.3044189537245,3.4839158414455
W61,Frank S MacGregor House,2009,Non-CUP,14371.942310632498,4.1575154652662425
W61,Frank S MacGregor House,2010,Non-CUP,13950.1685502312,4.144579454920951
W61,Frank S MacGregor House,2011,Non-CUP,15156.13594590735,4.180588492109198
W61,Frank S MacGregor House,2012,Non-CUP,15330.596952198008,4.185559066008844
W61,Frank S MacGregor House,2013,Non-CUP,14615.408748916152,4.164810965770529
W61,Frank S MacGregor House,2014,Non-CUP,14436.109637372558,4.1594501717197705
W61,Frank S MacGregor House,2015,Non-CUP,13657.164114714622,4.135360528247958
W61,Frank S MacGregor House,2016,Non-CUP,13320.110843192078,4.124507838827254
W61,Frank S MacGregor House,2017,Non-CUP,12704.857711491828,4.103969805517047
W61,Frank S MacGregor House,2018,Non-CUP,8809.957824462725,3.9449738293374783
W61,Frank S MacGregor House,2019,Non-CUP,4767.116530123488,3.678255768199551
W61,Frank S MacGregor House,2020,Non-CUP,4169.478479012856,3.620081736544187
W61,Frank S MacGregor House,2021,Non-CUP,6648.853769667527,3.822746781481269
W61,Frank S MacGregor House,2022,Non-CUP,6677.057264161042,3.8245851008706713
W61,Frank S MacGregor House,2023,Non-CUP,5062.453546416601,3.7043610511111207
W61,Frank S MacGregor House,2024,Non-CUP,4912.7660803547,3.691326085846666
W7,Everett Moore Baker House,2009,Non-CUP,13359.614526027692,4.12579392732858
W7,Everett Moore Baker House,2010,Non-CUP,13229.725973631015,4.121550848770083
W7,Everett Moore Baker House,2011,Non-CUP,14150.357555538576,4.150767413884018
W7,Everett Moore Baker House,2012,Non-CUP,13302.617540313837,4.123937104987038
W7,Everett Moore Baker House,2013,Non-CUP,13764.766480783956,4.1387688479874525
W7,Everett Moore Baker House,2014,Non-CUP,13456.355961487296,4.128927467013956
W7,Everett Moore Baker House,2015,Non-CUP,13013.877778755268,4.114406723693256
W7,Everett Moore Baker House,2016,Non-CUP,10886.32946719301,4.036881473800518
W7,Everett Moore Baker House,2017,Non-CUP,12188.926641768165,4.085965463281929
W7,Everett Moore Baker House,2018,Non-CUP,14948.414910602562,4.174595143692212
W7,Everett Moore Baker House,2019,Non-CUP,15711.17055376474,4.196208543162352
W7,Everett Moore Baker House,2020,Non-CUP,12615.457297663506,4.100902997877949
W7,Everett Moore Baker House,2021,Non-CUP,12757.116923543856,4.105752536009645
W7,Everett Moore Baker House,2022,Non-CUP,14095.31909532041,4.149074912046444
W7,Everett Moore Baker House,2023,Non-CUP,12397.988380853894,4.093351225003666
W7,Everett Moore Baker House,2024,Non-CUP,14104.36958539484,4.149353679523441
W70,New West Campus Houses,2009,Non-CUP,12687.898500041028,4.103389695742096
W70,New West Campus Houses,2010,Non-CUP,17114.711962952126,4.233369594449466
W70,New West Campus Houses,2011,Non-CUP,8062.768669441723,3.906484199545579
W70,New West Campus Houses,2012,Non-CUP,7686.955281519695,3.885754354590053
W70,New West Campus Houses,2013,Non-CUP,7538.505551466199,3.8772852589891302
W70,New West Campus Houses,2014,Non-CUP,8140.398631214267,3.910645672591624
W70,New West Campus Houses,2015,Non-CUP,7758.176386715656,3.889759649317462
W70,New West Campus Houses,2016,Non-CUP,8817.071236785378,3.945324349652184
W70,New West Campus Houses,2017,Non-CUP,7547.033066750222,3.8777762528237414
W70,New West Campus Houses,2018,Non-CUP,7558.656938208673,3.878444634635827
W70,New West Campus Houses,2019,Non-CUP,5521.3372188028425,3.742044272732033
W70,New West Campus Houses,2020,Non-CUP,4139.791779620018,3.616978497827137
W70,New West Campus Houses,2021,Non-CUP,4615.002952987096,3.664171983252633
W70,New West Campus Houses,2022,Non-CUP,8937.657515790755,3.951223708810359
W70,New West Campus Houses,2023,Non-CUP,6897.561169399551,3.838695560606807
W70,New West Campus Houses,2024,Non-CUP,11657.77683891228,4.066615737502847
W71,Next House,2009,Non-CUP,10335.04483695789,4.014312365085335
W71,Next House,2010,Non-CUP,10645.966377571936,4.027185090236319
W71,Next House,2011,Non-CUP,11400.496497251204,4.056923765487446
W71,Next House,2012,Non-CUP,11339.546546444826,4.054595688038873
W71,Next House,2013,Non-CUP,11148.860668676083,4.047230487959166
W71,Next House,2014,Non-CUP,11586.925808111077,4.063968226156001
W71,Next House,2015,Non-CUP,10483.046383506531,4.0204875073892605
W71,Next House,2016,Non-CUP,9944.856465007657,3.997598519295046
W71,Next House,2017,Non-CUP,10339.276940286763,4.014490168175376
W71,Next House,2018,Non-CUP,11497.212865638872,4.0605925721990435
W71,Next House,2019,Non-CUP,12512.904362423747,4.097358125215189
W71,Next House,2020,Non-CUP,7598.114478809715,3.8807058326697166
W71,Next House,2021,Non-CUP,10845.100851392066,4.035233594985474
W71,Next House,2022,Non-CUP,10780.24131696308,4.032628482692319
W71,Next House,2023,Non-CUP,9726.088298616502,3.987938208006972
W71,Next House,2024,Non-CUP,10268.52957395232,4.011508258238064
W79,Simmons Hall,2009,Non-CUP,22522.287000822227,4.352612488373233
W79,Simmons Hall,2010,Non-CUP,22132.208549865725,4.34502475388032
W79,Simmons Hall,2011,Non-CUP,23545.314307262495,4.371904492230372
W79,Simmons Hall,2012,Non-CUP,24129.91462598312,4.3825557853348105
W79,Simmons Hall,2013,Non-CUP,24455.54842665928,4.388377406515355
W79,Simmons Hall,2014,Non-CUP,25197.21951403314,4.4013526194983745
W79,Simmons Hall,2015,Non-CUP,24684.17438394337,4.392418605872183
W79,Simmons Hall,2016,Non-CUP,23982.429129406886,4.379893169758169
W79,Simmons Hall,2017,Non-CUP,23828.187254572815,4.377091004357315
W79,Simmons Hall,2018,Non-CUP,23242.889737010555,4.36629012194631
W79,Simmons Hall,2019,Non-CUP,24523.563696122445,4.389583580899495
W79,Simmons Hall,2020,Non-CUP,25269.67172697349,4.4025996001276715
W79,Simmons Hall,2021,Non-CUP,23018.95498638824,4.362085603657512
W79,Simmons Hall,2022,Non-CUP,17892.22864246342,4.252664439328796
W79,Simmons Hall,2023,Non-CUP,10372.379774419693,4.015878409651051
W79,Simmons Hall,2024,Non-CUP,14696.325073950302,4.167208749739058
W8,Richard J. Resch Boathouse,2009,Non-CUP,4365.443460609051,3.6400283677925462
W8,Richard J. Resch Boathouse,2010,Non-CUP,3984.116734855251,3.6003320547920117
W8,Richard J. Resch Boathouse,2011,Non-CUP,3724.8521455972104,3.5711090385270867
W8,Richard J. Resch Boathouse,2012,Non-CUP,3217.9260739853994,3.507576062749651
W8,Richard J. Resch Boathouse,2013,Non-CUP,3437.378717354742,3.536227383692775
W8,Richard J. Resch Boathouse,2014,Non-CUP,3804.197897643117,3.5802631012251185
W8,Richard J. Resch Boathouse,2015,Non-CUP,4221.47337256503,3.625464054254852
W8,Richard J. Resch Boathouse,2016,Non-CUP,4599.943655514356,3.662752512062211
W8,Richard J. Resch Boathouse,2017,Non-CUP,4224.280596170058,3.62575275832332
W8,Richard J. Resch Boathouse,2018,Non-CUP,4654.916116713821,3.6679118592429143
W8,Richard J. Resch Boathouse,2019,Non-CUP,4745.009044935797,3.676237044616202
W8,Richard J. Resch Boathouse,2020,Non-CUP,2089.572221724675,3.3200573862259724
W8,Richard J. Resch Boathouse,2021,Non-CUP,1991.381873001996,3.299154549547778
W8,Richard J. Resch Boathouse,2022,Non-CUP,3423.9649879591125,3.5345293151132053
W8,Richard J. Resch Boathouse,2023,Non-CUP,2688.3207003374364,3.429481076167141
W8,Richard J. Resch Boathouse,2024,Non-CUP,2582.7526802301,3.4120828209027616
W84,Tang Residence Hall,2009,Non-CUP,14496.322292994786,4.161257835997281
W84,Tang Residence Hall,2010,Non-CUP,14339.515021374924,4.156534463249324
W84,Tang Residence Hall,2011,Non-CUP,15266.811780402537,4.183748351349395
W84,Tang Residence Hall,2012,Non-CUP,13913.126396043051,4.143424730566196
W84,Tang Residence Hall,2013,Non-CUP,14099.249273316693,4.149195988886879
W84,Tang Residence Hall,2014,Non-CUP,13917.664280933654,4.1435663563222045
W84,Tang Residence Hall,2015,Non-CUP,13580.150504964036,4.132904583133966
W84,Tang Residence Hall,2016,Non-CUP,11216.409177210982,4.049853844075105
W84,Tang Residence Hall,2017,Non-CUP,12663.764618669866,4.102562829699938
W84,Tang Residence Hall,2018,Non-CUP,16144.901502666818,4.208035399803551
W84,Tang Residence Hall,2019,Non-CUP,17024.12630676731,4.231064832779462
W84,Tang Residence Hall,2020,Non-CUP,13565.806570174447,4.132445620328534
W84,Tang Residence Hall,2021,Non-CUP,16059.334816794126,4.20572755268746
W84,Tang Residence Hall,2022,Non-CUP,14959.169114927676,4.17490747194935
W84,Tang Residence Hall,2023,Non-CUP,13785.0213965698,4.139407444537185
W84,Tang Residence Hall,2024,Non-CUP,14106.17472764112,4.149409258976923
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2009,Non-CUP,16993.23864152064,4.230276156391246
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2010,Non-CUP,19243.9432711198,4.284294067983387
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2011,Non-CUP,18245.049126502603,4.261145037080786
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2012,Non-CUP,17328.06679076003,4.2387501132656995
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2013,Non-CUP,20156.510721437822,4.304415353885567
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2014,Non-CUP,21005.83742882504,4.322340000011981
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2015,Non-CUP,19756.02721473359,4.295699615748292
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2016,Non-CUP,19433.961111474087,4.288561329345292
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2017,Non-CUP,18422.301552400193,4.26534388693934
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2018,Non-CUP,20089.428007400027,4.302967571553313
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2019,Non-CUP,19727.314726481196,4.295067973298856
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2020,Non-CUP,18385.222534244123,4.264468890925542
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2021,Non-CUP,16747.564724652813,4.223951664893067
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2022,Non-CUP,16380.182177247269,4.214318727591264
W85_W85ABC_W85DE_W85FG_W85HJK,Westgate,2023,Non-CUP,10967.673875366443,4.040114528193337
W91,Building W91,2009,Non-CUP,27577.220976395933,4.440550499134025
W91,Building W91,2010,Non-CUP,22939.80779416522,4.360589774756045
W91,Building W91,2011,Non-CUP,22546.48303025824,4.353078806982344
W91,Building W91,2012,Non-CUP,22541.940847070106,4.352991305804372
W91,Building W91,2013,Non-CUP,22356.870521998942,4.349411011640772
W91,Building W91,2014,Non-CUP,20678.948801693907,4.315528457960242
W91,Building W91,2015,Non-CUP,18945.635325168783,4.277509173537569
W91,Building W91,2016,Non-CUP,18815.506783438133,4.274515920252835
W91,Building W91,2017,Non-CUP,18687.092959305566,4.271541746005481
W91,Building W91,2018,Non-CUP,19221.51384935521,4.283787588875228
W91,Building W91,2019,Non-CUP,16581.395279584314,4.2196210724584295
W91,Building W91,2020,Non-CUP,16076.263312720484,4.206185110876865
W91,Building W91,2021,Non-CUP,14274.889249656811,4.154572747499357
W91,Building W91,2022,Non-CUP,13390.211098200176,4.1267874237678575
W91,Building W91,2023,Non-CUP,11774.09994514376,4.0709277180261925
W91,Building W91,2024,Non-CUP,12412.9210752716,4.093873994036383
W92,Building W92,2009,Non-CUP,12075.009672536606,4.081887487309893
W92,Building W92,2010,Non-CUP,11544.92484500547,4.062391110098093
W92,Building W92,2011,Non-CUP,11690.93762182742,4.067849343296682
W92,Building W92,2012,Non-CUP,11571.164273905024,4.0633770592363865
W92,Building W92,2013,Non-CUP,11317.11146325054,4.053735593314157
W92,Building W92,2014,Non-CUP,11902.95805614342,4.075654903225964
W92,Building W92,2015,Non-CUP,12516.810882902706,4.097493690505054
W92,Building W92,2016,Non-CUP,11843.251597327016,4.073470955503777
W92,Building W92,2017,Non-CUP,13168.420077577464,4.1195336722472895
W92,Building W92,2018,Non-CUP,11105.30582353482,4.045530522870517
W92,Building W92,2019,Non-CUP,12791.2083101914,4.106911571660996
W92,Building W92,2020,Non-CUP,10452.227661939436,4.01920886060822
W92,Building W92,2021,Non-CUP,10227.13066917815,4.009753804842705
W92,Building W92,2022,Non-CUP,10261.153291505603,4.011196175589499
W92,Building W92,2023,Non-CUP,10887.924441543915,4.036945098351193
W92,Building W92,2024,Non-CUP,11840.378643976985,4.073365590930855
W98,600 Memorial Drive,2009,Non-CUP,6440.9613079851,3.8089506902785577
W98,600 Memorial Drive,2010,Non-CUP,7005.820950876454,3.845459033775279
W98,600 Memorial Drive,2011,Non-CUP,6730.454473502007,3.828044390920866
W98,600 Memorial Drive,2012,Non-CUP,6874.288860735264,3.8372277774357104
W98,600 Memorial Drive,2013,Non-CUP,7112.113841091939,3.8519986996160314
W98,600 Memorial Drive,2014,Non-CUP,8219.754070614179,3.9148588239423665
W98,600 Memorial Drive,2015,Non-CUP,7266.240362449708,3.861309759939991
W98,600 Memorial Drive,2016,Non-CUP,7865.866652290082,3.895746579670286
W98,600 Memorial Drive,2017,Non-CUP,8253.394985163472,3.9166326297660943
W98,600 Memorial Drive,2018,Non-CUP,8834.364180856572,3.946175298304353
W98,600 Memorial Drive,2019,Non-CUP,9604.882238602797,3.982492044529466
W98,600 Memorial Drive,2020,Non-CUP,7377.263950620286,3.867895322328808
W98,600 Memorial Drive,2021,Non-CUP,5449.191471661679,3.736332068250072
W98,600 Memorial Drive,2022,Non-CUP,6953.295917452373,3.8421907124263113
W98,600 Memorial Drive,2023,Non-CUP,5690.967951887293,3.755186139929587
W98,600 Memorial Drive,2024,Non-CUP,6082.540346448697,3.784084998356151
WW15,Building WW15,2009,Non-CUP,3482.8192285778455,3.5419309335255567
WW15,Building WW15,2010,Non-CUP,3445.2325685059573,3.5372185440403476
WW15,Building WW15,2011,Non-CUP,3277.513589603476,3.5155445010875424
WW15,Building WW15,2012,Non-CUP,2399.3948469729926,3.3801017218116565
WW15,Building WW15,2013,Non-CUP,2663.5095733408825,3.425454262090117
WW15,Building WW15,2014,Non-CUP,2983.9389185561404,3.4747899288524
WW15,Building WW15,2015,Non-CUP,2784.496267142454,3.444746640016936
WW15,Building WW15,2016,Non-CUP,2256.90083966917,3.3535124781160666
WW15,Building WW15,2017,Non-CUP,2469.927827862689,3.392684263211521
WW15,Building WW15,2018,Non-CUP,3027.531062031813,3.481088607636662
WW15,Building WW15,2019,Non-CUP,2859.875407581448,3.4563471132064865
WW15,Building WW15,2020,Non-CUP,2520.65967459774,3.401514213617157
WW15,Building WW15,2021,Non-CUP,2267.149736600539,3.3554802045693144
WW15,Building WW15,2022,Non-CUP,2779.9389111961445,3.4440352524569535
WW15,Building WW15,2023,Non-CUP,2513.523614446212,3.4002829697612325
WW15,Building WW15,2024,Non-CUP,2517.5858178936,3.400984283437139
